note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
699e8e78000000001a01cecd,normal,黑a是车牌号，不是滴滴车的颜色。,"请别看错嗷
哈尔滨的司机承包了我一天的笑点。谁懂
好多人啊，顺手发的帖子，另外这个贴纸是贴在车里的左手边的，所以外面的人看不到的[捂脸R][捂脸R]#哈尔滨[话题]# #网约车[话题]#",,1771998840000,1772021387000,65c8840b000000000b038a2a,匆匆818🌾🍑,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31go6ns0t3i605pe8gg5iv2haq2b6rro,5083,278,833,1387,,http://sns-webpic-qc.xhscdn.com/202606111110/404204778f9877e77e9e9ebb9f494f50/note_pre_post_uhdr/1040g3r031t0gsthtls405pe8gg5iv2hao479ofg!nd_dft_wlteh_webp_3,"哈尔滨,网约车",1781147467801,https://www.xiaohongshu.com/explore/699e8e78000000001a01cecd?xsec_token=ABSUUtjA2C1kLmztSpSgI4dnyd3X-DnRl7NVDIe9Dedwg=&xsec_source=pc_search,创意车贴,ABSUUtjA2C1kLmztSpSgI4dnyd3X-DnRl7NVDIe9Dedwg=
64ae0f31000000001503218e,normal,这是什么？我先吃！,自己用拼豆做了一个卡比车贴！（附一个被吃掉的beetle#拼豆[话题]# #星之卡比[话题]# #奥迪[话题]# #奥迪A6L[话题]# #车贴[话题]# #卡比[话题]##甲壳虫[话题]#,,1689128753000,1689150662000,5c75386a00000000100164e4,ZEUsnoopy,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31trp3mg372005n3l71l42p74cgttm4g,5038,878,340,1018,,"http://sns-webpic-qc.xhscdn.com/202606111110/d1c612e6c744757e9601f38c68d9dfa1/1000g0082pmmcmmmjm0005n3l71l42p746ehmfro!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/20f841617cefed4cdbfc183ce567b66f/1000g0082pmmcmmmjm00g5n3l71l42p743u4kp68!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/fa947d0ce450eac4c0d4f80f44a6f654/1000g0082po00qn0ju00g5n3l71l42p74mvfuvjo!nd_dft_wlteh_webp_3","拼豆,星之卡比,奥迪,奥迪A6L,车贴,卡比,甲壳虫",1781147467802,https://www.xiaohongshu.com/explore/64ae0f31000000001503218e?xsec_token=AB8YvJExhpxo5AU1cOwSubfFK0klGlq-WWrLijan13fNQ=&xsec_source=pc_search,创意车贴,AB8YvJExhpxo5AU1cOwSubfFK0klGlq-WWrLijan13fNQ=
687dfac0000000001202cb81,normal,🩷🤍🩷,给车车换了件kt的新衣服#kitty[话题]##kitty车[话题]#,,1753086656000,1753103915000,6527f998000000002b0010db,小小瑱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o5b3l0emm005p97v6cao46r5lbjbj8,4779,971,186,783,,"http://sns-webpic-qc.xhscdn.com/202606111110/81eaaec94abc76e6cdb14e2fc15c8da4/notes_pre_post/1040g3k831k6n25e6307g5p97v6cao46rsr545m8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/ffd01cfca2f397fe4a05476f07c074d7/notes_pre_post/1040g3k831k6n25e630705p97v6cao46rd1gcr2o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/5f5439220bb21435bef4fd97294c2ddc/1040g2sg31k6n25tb34e05p97v6cao46rmcjgd5g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/f4445ba2e4e27c8c422a239e146d2211/1040g2sg31k6n25tb34eg5p97v6cao46r2ool9tg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/13b31af3fbd7922e5a5d80fb2f8f75a9/1040g2sg31k6n25tb34f05p97v6cao46rv0s7lo0!nd_dft_wlteh_webp_3","kitty,kitty车",1781147467803,https://www.xiaohongshu.com/explore/687dfac0000000001202cb81?xsec_token=ABJKPo-9tWtRJ43DJv007LVq-tWRHmK1xzdPYz-Xw_i90=&xsec_source=pc_search,创意车贴,ABJKPo-9tWtRJ43DJv007LVq-tWRHmK1xzdPYz-Xw_i90=
66ee3e6b000000002603c1cf,normal,北五环路段。哥们儿酷啊！！！,"#个人自用车[话题]#
#爱车[话题]#
#关于驾驶感受[话题]#
#花钱拍照就是不一样[话题]#
#机甲[话题]#
#施瓦辛格[话题]#",,1726889579000,1729510848000,55d4b1c5e4b1cf048fd32ad2,叫我Gina,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31l78eul05o004148rkosaamiqb1t61g,4313,371,832,1492,,"http://sns-webpic-qc.xhscdn.com/202606111110/1844509ee1f13fb1b07a6e7457cc11a9/1040g0083180bbjjk44004148rkosaamidvgfis0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/12a1c8b2cf1cc2996b0892d39ad93be4/1040g0083180bbjjk440g4148rkosaami9j1qi2o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/3ea1743cf3054237f9fce64f1f6771a5/1040g0083180bbjjk44104148rkosaamihh1kpgo!nd_dft_wlteh_webp_3","个人自用车,爱车,关于驾驶感受,花钱拍照就是不一样,机甲,施瓦辛格",1781147467805,https://www.xiaohongshu.com/explore/66ee3e6b000000002603c1cf?xsec_token=ABgx1rqIO6T1QwVlypzjt2oJcLzhyvPRxgzLc8trPoor0=&xsec_source=pc_search,创意车贴,ABgx1rqIO6T1QwVlypzjt2oJcLzhyvPRxgzLc8trPoor0=
65bb6b6600000000070280ec,normal,大家买东西一定要看好尺寸！,网上看到一个好玩的实习标就买了 其实是卖刀 结果到了只有手掌那么大狠狠怒下一单[再见R][扯脸H][扯脸H]#实习车贴[话题]# #大学生精神状态[话题]#,,1706781542000,1706870712000,5b5bf4eb11be10585f16d9e9,池戈,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vurbap62i004a7jmfqenmf91co18rg,3440,406,2741,848,,http://sns-webpic-qc.xhscdn.com/202606111110/e3f4cfd645b9c615295eb33f73479ee7/1040g00830ukn37k656004a7jmfqenmf9dhq8210!nd_dft_wlteh_webp_3,"实习车贴,大学生精神状态",1781147467806,https://www.xiaohongshu.com/explore/65bb6b6600000000070280ec?xsec_token=AB-d4FyyBVIQWEvkMbyIecb0BLPedp8lbJo_nEj80Hsyk=&xsec_source=pc_search,创意车贴,AB-d4FyyBVIQWEvkMbyIecb0BLPedp8lbJo_nEj80Hsyk=
6a117530000000000803da63,normal,车上挂低俗标语被罚！别拿个性挑战法律底线,"成都一名29岁男子，为了博眼球，在重型半挂牵引车尾部加装了印有低俗不雅标语的挡泥板，结果被警方行政处罚，标语已清除，男子认错悔过😅
很多人觉得“挂个标语而已，至于吗？”今天从法律角度说清楚——至于，非常至于👇
📌 一、违反了什么法？
《治安管理处罚法》第23条：扰乱公共场所秩序的，处警告或200元以下罚款；情节较重的，处5-10日拘留，可并处500元以下罚款。
车辆行驶在公共道路上，低俗标语面向不特定公众，属于公共场所秩序的一部分，可能引起他人不适、围观甚至纠纷💢
此外还可能违反《道路交通安全法》——任何加装改装不得影响安全驾驶，也不得违反公序良俗。
📌 二、为什么“博眼球”也不行？
“言论自由”不是无底线的。《宪法》第51条：行使自由和权利时，不得损害国家、社会、集体利益和其他公民的合法权益。
低俗标语可能造成：
1️⃣ 影响未成年人，青少年可能模仿
2️⃣ 冒犯他人，对特定群体不尊重
3️⃣ 引发纠纷，路人可能与司机发生冲突
📌 三、会被怎么罚？
根据警方通报，谭某被行政处罚，具体可能包括：
· 罚款：200-500元不等💰
· 责令清除：拆除挡泥板、去除标语
· 批评教育：认错悔过、公开道歉
情节更严重（如涉及淫秽、暴力、威胁他人），还可能面临行政拘留⚠️
📌 四、给所有车主的提醒
1️⃣ 车身不是“留言板”：任何内容不得违法、不得违反公序良俗
2️⃣ 改装需合规：不能遮挡号牌、影响视线
3️⃣ 别拿低俗当个性：真正的个性是审美和创意，不是冒犯别人
4️⃣ 举报有渠道：看到低俗标语车辆，可拍照向交管部门或110举报📱
最后说两句：
29岁的人了，开车上路代表的不只是自己。为了“博眼球”吃个行政处罚，值得吗？😮‍💨
个性有边界，自由有底线。 别让你的“幽默”，变成别人的困扰和法律的罚单。
#低俗[话题]# #治安管理处罚法[话题]# #文明驾驶[话题]# #热点[话题]# #法律[话题]# #遵守交通法规[话题]# #法律咨询[话题]# #法律常识[话题]# #找律师[话题]#",,1780274160000,1779529008000,5adbf5dfe8ac2b332fdf09e3,秉笔执律,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ufslkt92a004a4nleqtu2f3e0vv5so,2803,103,524,147,山东,http://sns-webpic-qc.xhscdn.com/202606111110/e930c16c9926dc075734c41621a1e9fb/notes_pre_post/1040g3k8320gnnu0cme704a4nleqtu2f39blbbko!nd_dft_wlteh_webp_3,"低俗,治安管理处罚法,文明驾驶,热点,法律,遵守交通法规,法律咨询,法律常识,找律师",1781147467808,https://www.xiaohongshu.com/explore/6a117530000000000803da63?xsec_token=ABmATAgeJ8eRyz_osqFQdk59lVUIG-p97ASFoxXnA9dgE=&xsec_source=pc_search,创意车贴,ABmATAgeJ8eRyz_osqFQdk59lVUIG-p97ASFoxXnA9dgE=
6938f778000000001e02843e,normal,车被偷了😭😭😭,"车被偷了找回来上面被涂了花花绿绿的动漫小人，偷车贼怎么这么坏啊👊👊
#痛车[话题]# #碧蓝档案[话题]# #圣园未花[话题]# #奔驰[话题]# #amg[话题]#",,1765341048000,1765367396000,6481fd3f000000001c02bc0b,CupColete,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31esqp0dl6e005p41vkvn5f0ba9jm0mo,2468,843,317,165,,http://sns-webpic-qc.xhscdn.com/202606111110/513273dfd88113b1170cba0eafa7672d/notes_pre_post/1040g3k031pta99bqkg005p41vkvn5f0bai41l0g!nd_dft_wlteh_webp_3,"痛车,碧蓝档案,圣园未花,奔驰,amg",1781147467810,https://www.xiaohongshu.com/explore/6938f778000000001e02843e?xsec_token=ABOjPfPsSSxz-e5tLScGOxMUY-oEcX2vslHW1570DmT6E=&xsec_source=pc_search,创意车贴,ABOjPfPsSSxz-e5tLScGOxMUY-oEcX2vslHW1570DmT6E=
69253fec000000001d0394de,normal,这贴车上能管几天？,"📍南京，今天开车碰到的，这个贴车上，应该很容易被抠吧，我的苹果一个星期就被人抠了[捂脸R][捂脸R]
不过也不排除是真的[暗中观察R][暗中观察R]
#汽车装饰[话题]# #开车要小心[话题]# #有趣的汽车[话题]# #行车安全[话题]# #万物皆可贴[话题]##歹物分享[话题]##车载歹物通缉令[话题]#",,1764048876000,1765681749000,5837df8ea9b2ed0549f82942,Cancan Run,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313ur3btghe1048ssstfosaa2gar8gmg,1923,111,500,282,,"http://sns-webpic-qc.xhscdn.com/202606111110/baa8000f7d4476d6b8ec55de9dd7149b/notes_uhdr/1040g3qg31pa29g2ri80048ssstfosaa2424bn78!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/1ff265d80683ade796ebb0ccfa4758eb/1040g00831pa26bkr280048ssstfosaa244nfkkg!nd_dft_wlteh_webp_3","汽车装饰,开车要小心,有趣的汽车,行车安全,万物皆可贴,歹物分享,车载歹物通缉令",1781147467811,https://www.xiaohongshu.com/explore/69253fec000000001d0394de?xsec_token=ABH96MvAMvhO4DBdjjIaBPQL_dhNvhrUTpLzCB_Tacn7U=&xsec_source=pc_search,创意车贴,ABH96MvAMvhO4DBdjjIaBPQL_dhNvhrUTpLzCB_Tacn7U=
69c4839e0000000023020608,normal,谁懂这个抽象车贴啊？🤣🤣🤣,太好笑了#汽车都是有表情的[话题]# #车贴[话题]# #汽车文化[话题]# #有趣的汽车🚗[话题]# #汽车彩绘[话题]# #抽象[话题]#,,1774486430000,1774486431000,57a9607082ec390d2d301dc7,Martina,https://sns-avatar-qc.xhscdn.com/avatar/63df9f51cb14d4d74c07ddcd.jpg,1866,196,679,601,,"http://sns-webpic-qc.xhscdn.com/202606111110/5d757cec1a65f61785822413cad33878/notes_uhdr/1040g3qg31u5j9ujciu0048klu8g707e77qvtmm8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111110/5f09ade0a9480ca983b0e6c4c7ac8e62/notes_uhdr/1040g3qg31u5j9ujciu0g48klu8g707e7utkpbn8!nd_dft_wlteh_webp_3","汽车都是有表情的,车贴,汽车文化,有趣的汽车🚗,汽车彩绘,抽象",1781147467813,https://www.xiaohongshu.com/explore/69c4839e0000000023020608?xsec_token=ABbjGWAhQc9yEQXpAqPGtw8YautDkkJ_ntWqkTA_3Tg7g=&xsec_source=pc_search,创意车贴,ABbjGWAhQc9yEQXpAqPGtw8YautDkkJ_ntWqkTA_3Tg7g=
5dd5506c000000000100b1f1,normal,定制简单的名字logo车贴,"经常淘宝搜不到喜欢的车贴，所以试试自己搞一个简单定制看看，虽然没有太好看，但还是有点意思的，可以自己画，也可以使用自己喜欢的图案；
🎀
1，使用备忘录或SketchBook进行画图；S可以进行分层 筛选自己最终喜欢的；
2，保存成图片后，TB找定制的店，确认报价并安排定制（我就近在搜珠三角的随便选了一家好评较多的，一张20元包邮，我做了两张，130×150mm）
3，两天后就收到，看图四图五，是透明底，做得蛮不错的，店家会发视频教你怎样贴，很方便。",,1574260844000,1574261291000,5ac78bda4eacab636909a20d,全智贤豆腐铺,https://sns-avatar-qc.xhscdn.com/avatar/5e225337487de40001854eba.jpg,1847,1104,59,273,,"http://sns-webpic-qc.xhscdn.com/202606111111/b4f9e124a1e33b89c85d000d09593d73/30bcd8d2-2b00-3587-8ce1-ad695e63f98f!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111111/787e15d3fb99e1c1e26ac38e213150ec/35b3ded6-206f-399c-8d7b-48a11b221ff9!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111111/cb46fab8023efb31c2f9b2ec04a0ca8a/f603bcef-7edc-3a4c-b9e0-d0dff5fd7321!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111111/42d35146a01c606094628ea3f7fec8c2/51078d70-dd42-3c13-9249-1fe7c4fbe4c1!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202606111111/820271c75722095b129608f08de1af8f/4e09a252-24f9-31e7-866e-7c146901bc47!nd_dft_wlteh_webp_3",,1781147467815,https://www.xiaohongshu.com/explore/5dd5506c000000000100b1f1?xsec_token=AB7XleROwTeE8Qt4FU4sd6K0C3VfRL6JMZu767KyT35Bs=&xsec_source=pc_search,创意车贴,AB7XleROwTeE8Qt4FU4sd6K0C3VfRL6JMZu767KyT35Bs=
67ee674e000000001d025099,normal,路过看到个车贴 真的笑死,"上海人民还是太有梗了
	
#车贴[话题]# #我的车[话题]# #汽车都是有表情的[话题]# #汽车文化[话题]# #破车也要优雅的开[话题]# #有趣的汽车[话题]# #这车有点帅[话题]#",,1743677262000,1743677262000,66c6b07e000000001d03115a,爪子脖子头（见过金善禹版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qtergem0a1g5pm6m1v7e4aq818fun0,1765,247,207,1182,,http://sns-webpic-qc.xhscdn.com/202606111111/94ffbd6e3dc6f7dfbbc813c5cfac42ae/1040g2sg31fqgbbrs0g705pm6m1v7e4aqcto4pfo!nd_dft_wlteh_webp_3,"车贴,我的车,汽车都是有表情的,汽车文化,破车也要优雅的开,有趣的汽车,这车有点帅",1781147467816,https://www.xiaohongshu.com/explore/67ee674e000000001d025099?xsec_token=ABxfzWOMzSkL4YSEX-RZ5Avg1iCsnoXMNjE9-YJ_dRpT0=&xsec_source=pc_search,创意车贴,ABxfzWOMzSkL4YSEX-RZ5Avg1iCsnoXMNjE9-YJ_dRpT0=
6a15a05f0000000035029d4f,normal,以后就是整个汶水路最高调的深空妹,"换版完成终于贴完啦
上一张李泽言这一张夏以昼真的各有各的帅
妙哉妙哉
#夏以昼[话题]# #痛车[话题]#",,1779802208000,1779802464000,59f1eb33e8ac2b486f769c6e,小吉吉,https://sns-avatar-qc.xhscdn.com/avatar/59f554d9b46c5d0b59c4da33.jpg,1584,74,200,380,上海,"http://sns-webpic-qc.xhscdn.com/202606111111/50d66293ce870a06b40f4b8dc9eca671/note_pre_post_uhdr/1040g3r0320kq0p4i5e7049uu13lj773ea0n87t0!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202606111111/0e77cbdeecc89da9d535c01e4d775e2f/note_pre_post_uhdr/1040g3r0320kq0p4i5e7g49uu13lj773eehal81o!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202606111111/786e192b40654d6ede10523b6ec6b34c/note_pre_post_uhdr/1040g3r0320kq0p4i5e8049uu13lj773ekqq79k8!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202606111111/f3bb07b3d9aea9c0640da59f451eba74/note_pre_post_uhdr/1040g3r0320kq0p4i5e8g49uu13lj773e4n1orjo!nd_dft_wgth_webp_3","夏以昼,痛车",1781147467817,https://www.xiaohongshu.com/explore/6a15a05f0000000035029d4f?xsec_token=ABjfzywVSswyykKDfLjXlzymoUHg1dcT0q-9TCy1dFRNg=&xsec_source=pc_search,创意车贴,ABjfzywVSswyykKDfLjXlzymoUHg1dcT0q-9TCy1dFRNg=
